dir,image_size,repo_id,transform,distance_metric,file,distance,distance_pos,complexity,is_real,expected_error,normalized_score
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0035.png,-0.012481689453125,0.012481689453125,0.2109375,False,0.06299270834936473,0.198144988208796
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0036.png,-0.0107879638671875,0.0107879638671875,0.1968994140625,False,0.059951754537523154,0.17994408921652877
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0037.png,-0.00783538818359375,0.00783538818359375,0.06732177734375,False,0.03948255261307841,0.19845191521376745
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0038.png,-0.01097869873046875,0.01097869873046875,0.1378173828125,False,0.04891763995385101,0.22443230582722457
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0039.png,-0.006458282470703125,0.006458282470703125,0.0933837890625,False,0.042497733678405404,0.15196769125561174
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0040.png,-0.01050567626953125,0.01050567626953125,0.06390380859375,False,0.03912827036390995,0.26849324470067004
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0041.png,-0.01313018798828125,0.01313018798828125,0.136474609375,False,0.048700001121828346,0.2696137101811283
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0042.png,-0.0123291015625,0.0123291015625,0.174560546875,False,0.05544454770613094,0.22236815110923294
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0043.png,-0.006214141845703125,0.006214141845703125,0.061676025390625,False,0.03890249094498427,0.1597363483611149
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0044.png,-0.0135955810546875,0.0135955810546875,0.199951171875,False,0.060599138684783685,0.22435271110711877
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0045.png,-0.006008148193359375,0.006008148193359375,0.0643310546875,False,0.039172033798439726,0.15337851040041448
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0046.png,-0.01067352294921875,0.01067352294921875,0.2105712890625,False,0.06291133433274926,0.16965977692929837
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0047.png,-0.01132965087890625,0.01132965087890625,0.1490478515625,False,0.050795559858140854,0.22304411863058696
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0048.png,-0.01163482666015625,0.01163482666015625,0.08880615234375,False,0.041927969676783555,0.2774955894560931
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0049.png,-0.010498046875,0.010498046875,0.13525390625,False,0.04850342562988471,0.21643928730122053
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0050.png,-0.0108184814453125,0.0108184814453125,0.09503173828125,False,0.04270703870610658,0.2533184639600308
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0051.png,-0.01322174072265625,0.01322174072265625,0.2384033203125,False,0.06940795471406913,0.1904931614412804
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0052.png,-0.007801055908203125,0.007801055908203125,0.1416015625,False,0.049538909301810326,0.1574733077120462
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0053.png,-0.01141357421875,0.01141357421875,0.18359375,False,0.05721804702196735,0.19947507495962
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0054.png,-0.005828857421875,0.005828857421875,0.08013916015625,False,0.04089609749639716,0.14252845084762691
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0055.png,-0.0153656005859375,0.0153656005859375,0.19970703125,False,0.06054706801196087,0.2537794329347554
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0056.png,-0.01331329345703125,0.01331329345703125,0.177001953125,False,0.055917299316734725,0.2380889924890721
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0057.png,-0.00820159912109375,0.00820159912109375,0.09539794921875,False,0.042753852175388476,0.1918329858897499
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0058.png,-0.00946044921875,0.00946044921875,0.12939453125,False,0.04757680578726925,0.19884582544382282
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0059.png,-0.009368896484375,0.009368896484375,0.08514404296875,False,0.041484481967007554,0.22584099017618314
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0060.png,-0.0152435302734375,0.0152435302734375,0.1136474609375,False,0.045225469173529056,0.3370563214048357
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0061.png,-0.01247406005859375,0.01247406005859375,0.107177734375,False,0.04431811856554446,0.2814663722726674
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0062.png,-0.0103759765625,0.0103759765625,0.180908203125,False,0.0566838284566103,0.18305003111147453
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0063.png,-0.004058837890625,0.004058837890625,0.062103271484375,False,0.0389454769345551,0.1042184666898692
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0064.png,-0.0156097412109375,0.0156097412109375,0.186767578125,False,0.05785699115775328,0.2697987036411187
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0065.png,-0.003387451171875,0.003387451171875,0.075927734375,False,0.040416845152141154,0.08381285474221492
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0066.png,-0.01134490966796875,0.01134490966796875,0.2286376953125,False,0.067056384400866,0.16918463125223668
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0067.png,-0.0132598876953125,0.0132598876953125,0.1055908203125,False,0.044100782378246564,0.30067239128739714
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0068.png,-0.0172271728515625,0.0172271728515625,0.08685302734375,False,0.04169007970707546,0.4132199547855213
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0069.png,-0.013702392578125,0.013702392578125,0.1229248046875,False,0.046586239661721825,0.2941296116111244
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0070.png,-0.01068878173828125,0.01068878173828125,0.147216796875,False,0.05048234831062676,0.21173305315575452
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0071.png,-0.014892578125,0.014892578125,0.2403564453125,False,0.0698876163732416,0.2130932330767262
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0072.png,-0.00775146484375,0.00775146484375,0.136962890625,False,0.04877897211639602,0.158909966886008
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0073.png,-0.01125335693359375,0.01125335693359375,0.212646484375,False,0.06337390215084537,0.17757083833670223
data\raw\generated\sd1-5,512,max,clean,lpips_vgg_2,0074.png,-0.0075836181640625,0.0075836181640625,0.074951171875,False,0.040307783303203594,0.18814277399024737
